year,title,artist,number,genre
2019,사월이 지나면 우리 헤어져요 (Beautiful goodbye) ,첸 (CHEN),31706215,발라드
2019,FANCY ,TWICE (트와이스),31754579,댄스
2019,헤어져줘서 고마워 ,벤,31901475,발라드
2019,사랑이 식었다고 말해도 돼 ,먼데이 키즈 (Monday Kiz),31829536,발라드
2019,시든 꽃에 물을 주듯 ,HYNN (박혜원),31703498,발라드
2019,초록빛 ,폴킴,31565593,발라드
2019,기억해줘요 내 모든 날과 그때를 ,거미,31967064,"발라드, 국내드라마"
2019,그대라는 시 ,태연 (TAEYEON),31938460,"발라드, 국내드라마"
2019,Way Back Home ,숀 (SHAUN),31151836,"인디음악, 일렉트로니카"
2019,봄날 ,방탄소년단,30244931,랩/힙합
2019,IDOL ,방탄소년단,31266290,랩/힙합
2019,멍청이(twit) ,화사 (HWASA),31608765,댄스
2019,신청곡 (Feat. SUGA of BTS) ,이소라,31571110,발라드
2019,띵 (Prod. By 기리보이) ,Jvcki Wai,31554317,랩/힙합
2019,너도 그냥 날 놓아주면 돼 ,윤건,31455159,발라드
2019,당신과는 천천히 ,장범준,31684634,록/메탈
2019,Kill This Love ,BLACKPINK,31717822,랩/힙합
2019,이별하러 가는 길 ,임한별,31304766,발라드
2019,SOLO ,제니 (JENNIE),31417871,랩/힙합
2019,비 ,폴킴,8235260,R&B/Soul
2019,내 생에 아름다운 ,케이윌,31373277,"발라드, 국내드라마"
2019,YES or YES ,TWICE (트와이스),31403163,댄스
2019,Love Shot ,EXO,31492319,댄스
2019,Goodbye ,박효신,31777113,발라드
2020,아무노래 ,지코 (ZICO),32313543,랩/힙합
2020,METEOR ,창모 (CHANGMO),32224272,랩/힙합
2020,아로하 ,조정석,32491274,"발라드, 국내드라마"
2020,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야 ,장범준,32003395,"록/메탈, 국내드라마"
2020,에잇(Prod.&Feat. SUGA of BTS) ,아이유,32578498,록/메탈
2020,Blueming ,아이유,32183386,록/메탈
2020,늦은 밤 너의 집 앞 골목길에서 ,노을,32156286,발라드
2020,시작 ,가호 (Gaho),32345931,"록/메탈, 국내드라마"
2020,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey) ,방탄소년단,31737197,댄스
2020,Psycho ,Red Velvet (레드벨벳),32273582,댄스
2020,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지 ",AKMU (악뮤),32061975,발라드
2020,Dynamite ,방탄소년단,32872978,댄스
2020,마음을 드려요 ,아이유,32378104,"발라드, 국내드라마"
2020,처음처럼 ,엠씨더맥스 (M.C the MAX),32486613,발라드
2020,How You Like That ,BLACKPINK,32720013,댄스
2020,살짝 설렜어 (Nonstop) ,오마이걸 (OH MY GIRL),32559781,댄스
2020,ON ,방탄소년단,32399830,랩/힙합
2020,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온) ,마크툽 (MAKTUB),31853557,"R&B/Soul, 인디음악"
2020,Downtown Baby ,블루 (BLOO),30773554,"랩/힙합, 인디음악"
2020,마리아 (Maria) ,화사 (HWASA),32725013,댄스
2020,어떻게 지내 (Prod. By VAN.C) ,오반,32438894,"랩/힙합, 인디음악"
2020,"모든 날, 모든 순간 (Every day, Every Moment) ",폴킴,30962526,"발라드, 국내드라마"
2020,다시 여기 바닷가 ,"싹쓰리 (유두래곤, 린다G, 비룡)",32790516,댄스
2020,Dolphin ,오마이걸 (OH MY GIRL),32559782,댄스
2020,사랑하게 될 줄 알았어 ,전미도,32614125,"발라드, 국내드라마"
2020,안녕 ,폴킴,31984204,"발라드, 국내드라마"
2020,그때 그 아인 ,김필,32377231,"발라드, 국내드라마"
2020,취기를 빌려 (취향저격 그녀 X 산들) ,산들,32794652,발라드
2020,Love poem ,아이유,32143487,록/메탈
2020,HIP ,마마무 (Mamamoo),32175937,댄스
2020,우리 왜 헤어져야 해 ,신예영,32187544,발라드
2020,좋은 사람 있으면 소개시켜줘 ,조이 (JOY),32473998,"발라드, 국내드라마"
2020,너를 사랑하고 있어 ,백현 (BAEKHYUN),32298623,"발라드, 국내드라마"
2020,봄날 ,방탄소년단,30244931,랩/힙합
2020,Black Swan ,방탄소년단,32323969,랩/힙합
2020,Summer Hate (Feat. 비) ,지코 (ZICO),32734372,랩/힙합
2020,나비와 고양이 (feat.백현 (BAEKHYUN)) ,볼빨간사춘기,32583036,"인디음악, 포크/블루스"
2020,"다시 난, 여기 ",백예린 (Yerin Baek),32311870,"발라드, 국내드라마"
2020,눈누난나 (NUNU NANA) ,제시 (Jessi),32825454,랩/힙합
2020,돌덩이 ,하현우 (국카스텐),32361098,"록/메탈, 국내드라마"
2020,오래된 노래 ,스탠딩 에그,3894276,"인디음악, 포크/블루스"
2020,사랑이란 멜로는 없어 ,전상근,32034629,발라드
2020,반만 ,진민호,32224409,발라드
2020,시든 꽃에 물을 주듯 ,HYNN (박혜원),31703498,발라드
2020,너를 만나 ,폴킴,31388145,발라드
2020,Square (2017) ,백예린 (Yerin Baek),32243273,R&B/Soul
2020,FIESTA ,IZ*ONE (아이즈원),32381408,댄스
2020,덤더럼 (Dumhdurum) ,Apink (에이핑크),32528369,댄스
2020,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P) ",염따,32228058,랩/힙합
2020,조금 취했어 (Prod. 2soo) ,임재현,32059630,"발라드, 인디음악"
2021,Celebrity ,아이유,33239419,댄스
2021,롤린 (Rollin') ,브레이브걸스,30287019,댄스
2021,Dynamite ,방탄소년단,32872978,댄스
2021,Next Level ,aespa,33487342,댄스
2021,라일락 ,아이유,33372781,댄스
2021,밤하늘의 별을(2020) ,경서,33061995,발라드
2021,신호등 ,이무진,33480898,록/메탈
2021,Butter ,방탄소년단,33507137,댄스
2021,내 손을 잡아 ,아이유,3414749,"발라드, 국내드라마"
2021,밝게 빛나는 별이 되어 비춰줄게 ,송이한,33167063,R&B/Soul
2021,바라만 본다 ,MSG워너비(M.O.M),33625988,발라드
2021,잠이 오질 않네요 ,장범준,33013877,발라드
2021,헤픈 우연 ,헤이즈 (Heize),33503722,R&B/Soul
2021,Lovesick Girls ,BLACKPINK,32961718,댄스
2021,취기를 빌려 (취향저격 그녀 X 산들) ,산들,32794652,발라드
2021,VVS (Feat. JUSTHIS) (Prod. GroovyRoom) ,미란이 (MIRANI),33077590,랩/힙합
2021,운전만해 (We Ride) ,브레이브걸스,32860397,댄스
2021,Dun Dun Dance ,오마이걸 (OH MY GIRL),33464805,댄스
2021,Blueming ,아이유,32183386,록/메탈
2021,에잇(Prod.&Feat. SUGA of BTS) ,아이유,32578498,록/메탈
2021,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지 ",AKMU (악뮤),32061975,발라드
2021,오래된 노래 ,스탠딩 에그,3894276,"인디음악, 포크/블루스"
2021,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야 ,장범준,32003395,"록/메탈, 국내드라마"
2021,그날에 나는 맘이 편했을까 ,이예준,33107649,발라드
2021,Life Goes On ,방탄소년단,33077234,랩/힙합
2021,"모든 날, 모든 순간 (Every day, Every Moment) ",폴킴,30962526,"발라드, 국내드라마"
2021,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) ",양요섭,33331004,댄스
2021,나랑 같이 걸을래 (바른연애 길잡이 X 적재) ,적재,33011180,발라드
2021,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey) ,방탄소년단,31737197,댄스
2021,ASAP ,STAYC(스테이씨),33397561,댄스
2021,METEOR ,창모 (CHANGMO),32224272,랩/힙합
2021,Timeless ,SG 워너비,1944399,발라드
2021,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco) ",호미들,33359725,랩/힙합
2021,아로하 ,조정석,32491274,"발라드, 국내드라마"
2021,Weekend ,태연 (TAEYEON),33655994,댄스
2021,Dolphin ,오마이걸 (OH MY GIRL),32559782,댄스
2021,봄날 ,방탄소년단,30244931,랩/힙합
2021,Permission to Dance ,방탄소년단,33666269,댄스
2021,멜로디 ,ASH ISLAND,33315511,랩/힙합
2021,추억은 만남보다 이별에 남아 ,정동하,33248758,발라드
2021,OHAYO MY NIGHT ,디핵 (D-Hack),32698101,랩/힙합
2021,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온) ,마크툽 (MAKTUB),31853557,"R&B/Soul, 인디음악"
2021,낙하 (with 아이유) ,AKMU (악뮤),33725775,록/메탈
2021,이제 나만 믿어요 ,임영웅,32508053,성인가요/트로트
2021,사실 나는 (Feat.전건호) ,경서예지,32525311,발라드
2021,다정히 내 이름을 부르면 ,경서예지,33496587,발라드
2021,On The Ground ,로제 (ROSÉ),33346446,록/메탈
2021,힘든 건 사랑이 아니다 ,임창정,32998018,발라드
2021,어떻게 지내 (Prod. By VAN.C) ,오반,32438894,"랩/힙합, 인디음악"
2021,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) ,10CM,33229299,발라드
2022,LOVE DIVE ,IVE (아이브),34847378,댄스
2022,TOMBOY ,(여자)아이들,34754292,록/메탈
2022,취중고백 ,김민석 (멜로망스),34431086,발라드
2022,사랑인가 봐 ,멜로망스,34657844,"발라드, 국내드라마"
2022,사랑은 늘 도망가 ,임영웅,34061322,"발라드, 국내드라마"
2022,ELEVEN ,IVE (아이브),34349913,댄스
2022,봄여름가을겨울 (Still Life) ,BIGBANG (빅뱅),34845949,록/메탈
2022,다정히 내 이름을 부르면 ,경서예지,33496587,발라드
2022,That That (prod. & feat. SUGA of BTS) ,싸이 (PSY),34997078,댄스
2022,정이라고 하자 (Feat. 10CM) ,BIG Naughty (서동현),34927767,R&B/Soul
2022,신호등 ,이무진,33480898,록/메탈
2022,INVU ,태연 (TAEYEON),34626109,댄스
2022,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom) ",sokodomo,34256568,랩/힙합
2022,Feel My Rhythm ,Red Velvet (레드벨벳),34772475,댄스
2022,Hype Boy ,NewJeans,35454426,댄스
2022,GANADARA (Feat. 아이유) ,박재범,34752700,R&B/Soul
2022,Attention ,NewJeans,35454425,댄스
2022,After LIKE ,IVE (아이브),35546497,댄스
2022,나의 X에게 ,경서,34943312,발라드
2022,그때 그 순간 그대로 (그그그) ,WSG워너비 (가야G),35383397,발라드
2022,LOVE me ,BE'O (비오),34875621,랩/힙합
2022,Next Level ,aespa,33487342,댄스
2022,리무진 (Feat. MINO) (Prod. GRAY) ,BE'O (비오),34298499,랩/힙합
2022,드라마 ,아이유,34481680,발라드
2022,strawberry moon ,아이유,34101563,록/메탈
2022,너의 모든 순간 ,성시경,4446485,"발라드, 국내드라마"
2022,내가 아니라도 ,주호,34787226,발라드
2022,듣고 싶을까 ,MSG워너비(M.O.M),34701627,발라드
2022,너를 생각해 ,주시크 (Joosiq),33978183,"R&B/Soul, 인디음악"
2022,Dynamite ,방탄소년단,32872978,댄스
2022,보고싶었어 ,WSG워너비(4FIRE),35383398,R&B/Soul
2022,SMILEY (Feat. BIBI) ,YENA (최예나),34538515,댄스
2022,Weekend ,태연 (TAEYEON),33655994,댄스
2022,FEARLESS ,LE SSERAFIM (르세라핌),35009233,댄스
2022,Butter ,방탄소년단,33507137,댄스
2022,Pink Venom ,BLACKPINK,35542908,랩/힙합
2022,언제나 사랑해 ,케이시 (Kassy),34599917,발라드
2022,밤하늘의 별을(2020) ,경서,33061995,발라드
2022,새삥 (Prod. ZICO) (Feat. 호미들) ,지코 (ZICO),35595136,랩/힙합
2022,Counting Stars (Feat. Beenzino) ,BE'O (비오),34398735,랩/힙합
2022,"모든 날, 모든 순간 (Every day, Every Moment) ",폴킴,30962526,"발라드, 국내드라마"
2022,눈이 오잖아(Feat.헤이즈) ,이무진,34360855,발라드
2022,이제 나만 믿어요 ,임영웅,32508053,성인가요/트로트
2022,OHAYO MY NIGHT ,디핵 (D-Hack),32698101,랩/힙합
2022,내 손을 잡아 ,아이유,3414749,"발라드, 국내드라마"
2022,Permission to Dance ,방탄소년단,33666269,댄스
2022,우리들의 블루스 ,임영웅,34908740,발라드
2022,바라만 본다 ,MSG워너비(M.O.M),33625988,발라드
2022,사건의 지평선 ,윤하 (YOUNHA),34819473,록/메탈
2022,Step Back ,GOT the beat,34494149,댄스
